article_id,is_propaganda,afiin_score
753617942,non-propaganda,4.0
753543670,non-propaganda,4.0
753481904,non-propaganda,8.0
753541109,non-propaganda,47.0
753595079,non-propaganda,-4.0
753595124,non-propaganda,-9.0
753595349,non-propaganda,-29.0
753595550,non-propaganda,-50.0
753811413,non-propaganda,-30.0
753854495,non-propaganda,16.0
753854496,non-propaganda,21.0
753854566,non-propaganda,-18.0
753854655,non-propaganda,2.0
753855640,non-propaganda,-4.0
753855651,non-propaganda,-22.0
753730796,non-propaganda,1.0
753865400,non-propaganda,-41.0
753774729,non-propaganda,5.0
753897278,non-propaganda,15.0
753724494,non-propaganda,9.0
753636304,non-propaganda,5.0
753787081,non-propaganda,-5.0
753690809,non-propaganda,-82.0
753884502,non-propaganda,14.0
753796580,non-propaganda,-71.0
753797342,non-propaganda,-42.0
753798407,non-propaganda,-76.0
753756378,non-propaganda,-62.0
753701576,non-propaganda,-3.0
753648289,non-propaganda,13.0
754083150,non-propaganda,-30.0
753949287,non-propaganda,-22.0
753949421,non-propaganda,-12.0
754066710,non-propaganda,-22.0
754066714,non-propaganda,-12.0
754066717,non-propaganda,-10.0
754144936,non-propaganda,-12.0
754144942,non-propaganda,-6.0
754145734,non-propaganda,-24.0
754145797,non-propaganda,-30.0
754132430,non-propaganda,26.0
754007914,non-propaganda,25.0
754204056,non-propaganda,17.0
754120274,non-propaganda,-7.0
754018192,non-propaganda,-47.0
753970696,non-propaganda,-16.0
754182880,non-propaganda,2.0
754352267,non-propaganda,14.0
754363464,non-propaganda,-3.0
754533183,non-propaganda,10.0
754544791,non-propaganda,-72.0
754544792,non-propaganda,23.0
754526632,non-propaganda,5.0
754526658,non-propaganda,-120.0
754527793,non-propaganda,-25.0
754527902,non-propaganda,-10.0
754527930,non-propaganda,-24.0
754355380,non-propaganda,98.0
754390285,non-propaganda,6.0
754390307,non-propaganda,0.0
754391710,non-propaganda,-63.0
754502549,non-propaganda,13.0
754503628,non-propaganda,8.0
754457537,non-propaganda,-26.0
754458916,non-propaganda,2.0
754219823,non-propaganda,-29.0
754418291,non-propaganda,-23.0
754418795,non-propaganda,-15.0
754419397,non-propaganda,41.0
754419726,non-propaganda,-70.0
754382794,non-propaganda,4.0
754290594,non-propaganda,10.0
754290950,non-propaganda,5.0
754359388,non-propaganda,-7.0
754467869,non-propaganda,-17.0
754468229,non-propaganda,-24.0
754468279,non-propaganda,-12.0
754468664,non-propaganda,4.0
754238253,non-propaganda,-40.0
754256622,non-propaganda,6.0
754918711,non-propaganda,-26.0
754919133,non-propaganda,-16.0
754847354,non-propaganda,-92.0
754632119,non-propaganda,-27.0
754632895,non-propaganda,10.0
754632987,non-propaganda,11.0
754664831,non-propaganda,-12.0
754755349,non-propaganda,-28.0
754746205,non-propaganda,-52.0
754746218,non-propaganda,-16.0
754747588,non-propaganda,16.0
754870108,non-propaganda,-35.0
754825158,non-propaganda,-73.0
754654285,non-propaganda,-99.0
754893391,non-propaganda,-42.0
754893638,non-propaganda,-57.0
754894498,non-propaganda,-35.0
754895034,non-propaganda,3.0
754771974,non-propaganda,-41.0
754789148,non-propaganda,-22.0
754789221,non-propaganda,-42.0
754789379,non-propaganda,-22.0
754790194,non-propaganda,-57.0
754701960,non-propaganda,8.0
754739158,non-propaganda,-51.0
754708580,non-propaganda,3.0
754830849,non-propaganda,-49.0
755143657,non-propaganda,-40.0
754989897,non-propaganda,-21.0
755122771,non-propaganda,-34.0
755054844,non-propaganda,33.0
755056028,non-propaganda,-32.0
755243176,non-propaganda,-5.0
754966401,non-propaganda,-3.0
754978892,non-propaganda,-22.0
755214123,non-propaganda,8.0
755214216,non-propaganda,3.0
755214271,non-propaganda,-30.0
755214555,non-propaganda,-14.0
755215062,non-propaganda,9.0
755097986,non-propaganda,-93.0
755098406,non-propaganda,-16.0
755099417,non-propaganda,-22.0
755158907,non-propaganda,-38.0
755159076,non-propaganda,23.0
755036109,non-propaganda,29.0
755189478,non-propaganda,-63.0
754959672,non-propaganda,-82.0
755208303,non-propaganda,-120.0
755091393,non-propaganda,-8.0
755434835,non-propaganda,-54.0
755401195,non-propaganda,-84.0
755401196,non-propaganda,29.0
755401250,non-propaganda,-10.0
755391325,non-propaganda,2.0
755342360,non-propaganda,-21.0
755342579,non-propaganda,-6.0
755342877,non-propaganda,-6.0
755266328,non-propaganda,34.0
755361497,non-propaganda,-70.0
755317131,non-propaganda,-23.0
755289167,non-propaganda,-1.0
755373064,non-propaganda,-108.0
755373320,non-propaganda,-56.0
755408706,non-propaganda,31.0
755408748,non-propaganda,-28.0
755510970,non-propaganda,-35.0
755618593,non-propaganda,-38.0
755537214,non-propaganda,-39.0
755537786,non-propaganda,103.0
755537969,non-propaganda,-39.0
755537988,non-propaganda,13.0
755562242,non-propaganda,43.0
755457330,non-propaganda,-1.0
755613703,non-propaganda,-76.0
755598729,non-propaganda,-62.0
755598749,non-propaganda,-24.0
755598782,non-propaganda,28.0
755566438,non-propaganda,-19.0
755566498,non-propaganda,22.0
755566914,non-propaganda,-12.0
755585884,non-propaganda,-21.0
755473841,non-propaganda,41.0
755474579,non-propaganda,36.0
755571323,non-propaganda,22.0
755519365,non-propaganda,-24.0
755519991,non-propaganda,4.0
755603700,non-propaganda,-165.0
755560242,non-propaganda,15.0
755513526,non-propaganda,-12.0
755513858,non-propaganda,-39.0
755805750,non-propaganda,3.0
755628611,non-propaganda,28.0
755718564,non-propaganda,-49.0
755724528,non-propaganda,-35.0
755750180,non-propaganda,25.0
755750440,non-propaganda,-81.0
755757323,non-propaganda,2.0
755647734,non-propaganda,-58.0
755648098,non-propaganda,-19.0
755648315,non-propaganda,-12.0
755781845,non-propaganda,-13.0
755781894,non-propaganda,-2.0
755782029,non-propaganda,34.0
755782663,non-propaganda,-26.0
755783011,non-propaganda,40.0
755783125,non-propaganda,-30.0
755783424,non-propaganda,13.0
755765397,non-propaganda,48.0
755919848,non-propaganda,3.0
755920971,non-propaganda,-41.0
755813141,non-propaganda,-29.0
755813291,non-propaganda,-61.0
755813483,non-propaganda,25.0
755814002,non-propaganda,-3.0
755772700,non-propaganda,-39.0
755891480,non-propaganda,-44.0
755891721,non-propaganda,-73.0
755891753,non-propaganda,-59.0
755715078,non-propaganda,-24.0
755860656,non-propaganda,-5.0
755861511,non-propaganda,137.0
755861528,non-propaganda,-7.0
755861747,non-propaganda,-35.0
755884396,non-propaganda,-72.0
755885361,non-propaganda,-79.0
755840078,non-propaganda,-40.0
755727903,non-propaganda,-240.0
756242863,non-propaganda,18.0
755954883,non-propaganda,23.0
755956596,non-propaganda,-41.0
756074403,non-propaganda,-112.0
756133469,non-propaganda,-48.0
756218176,non-propaganda,-67.0
755992362,non-propaganda,-146.0
756085157,non-propaganda,26.0
756020530,non-propaganda,-55.0
756120288,non-propaganda,-62.0
756120483,non-propaganda,37.0
756120486,non-propaganda,-177.0
756253617,non-propaganda,-12.0
756176637,non-propaganda,-105.0
756177631,non-propaganda,-31.0
756177913,non-propaganda,-129.0
756079611,non-propaganda,6.0
756197963,non-propaganda,-165.0
756231195,non-propaganda,-36.0
756231248,non-propaganda,-77.0
756231523,non-propaganda,-104.0
756231944,non-propaganda,-26.0
756232279,non-propaganda,-20.0
756184674,non-propaganda,-58.0
756282162,non-propaganda,-33.0
752350889,non-propaganda,-23.0
752287360,non-propaganda,-27.0
752284321,non-propaganda,17.0
752284668,non-propaganda,-58.0
752284986,non-propaganda,11.0
752294501,non-propaganda,-9.0
752295946,non-propaganda,-9.0
752329409,non-propaganda,-24.0
752255198,non-propaganda,27.0
752242562,non-propaganda,-1.0
752155354,non-propaganda,-26.0
752173658,non-propaganda,-6.0
752332487,non-propaganda,-6.0
752332936,non-propaganda,-46.0
752310800,non-propaganda,-27.0
752311872,non-propaganda,17.0
752337950,non-propaganda,-11.0
752162380,non-propaganda,-71.0
752363259,non-propaganda,-5.0
752320429,non-propaganda,-22.0
752261772,non-propaganda,-1.0
752279567,non-propaganda,-37.0
752355733,non-propaganda,11.0
752356922,non-propaganda,-32.0
752357008,non-propaganda,-30.0
752258402,non-propaganda,-165.0
752258462,non-propaganda,-58.0
752268143,non-propaganda,-13.0
752268261,non-propaganda,-85.0
752268668,non-propaganda,-16.0
752269579,non-propaganda,-11.0
752092596,non-propaganda,-14.0
752094188,non-propaganda,-27.0
752265203,non-propaganda,-40.0
752265217,non-propaganda,-19.0
752266917,non-propaganda,0.0
752361768,non-propaganda,9.0
752160001,non-propaganda,-11.0
752252254,non-propaganda,-88.0
752252385,non-propaganda,-13.0
752252423,non-propaganda,46.0
752205896,non-propaganda,-4.0
752304711,non-propaganda,-20.0
752151646,non-propaganda,-7.0
752196525,non-propaganda,31.0
752197073,non-propaganda,-12.0
752197442,non-propaganda,26.0
752142350,non-propaganda,-15.0
752142812,non-propaganda,3.0
752191412,non-propaganda,-26.0
752369463,non-propaganda,12.0
752357897,non-propaganda,-12.0
752105226,non-propaganda,-21.0
752300692,non-propaganda,36.0
752301793,non-propaganda,95.0
752301957,non-propaganda,-26.0
752326732,non-propaganda,9.0
752227410,non-propaganda,-11.0
752227682,non-propaganda,11.0
752236315,non-propaganda,-12.0
752248934,non-propaganda,-50.0
752297392,non-propaganda,-47.0
752271076,non-propaganda,-22.0
752307509,non-propaganda,-2.0
752307813,non-propaganda,-4.0
752642204,non-propaganda,-54.0
752644352,non-propaganda,-8.0
752644944,non-propaganda,-6.0
752644995,non-propaganda,-19.0
752645713,non-propaganda,-34.0
752587681,non-propaganda,-15.0
752587761,non-propaganda,9.0
752587840,non-propaganda,15.0
752588178,non-propaganda,-17.0
752589535,non-propaganda,88.0
752379767,non-propaganda,-14.0
752380368,non-propaganda,-10.0
752476269,non-propaganda,1.0
752556951,non-propaganda,-3.0
752584259,non-propaganda,-8.0
752653565,non-propaganda,-41.0
752632686,non-propaganda,-2.0
752638120,non-propaganda,-19.0
752638850,non-propaganda,-11.0
752638862,non-propaganda,-27.0
752485361,non-propaganda,-63.0
752486514,non-propaganda,-19.0
752568347,non-propaganda,-33.0
752569395,non-propaganda,-27.0
752562692,non-propaganda,40.0
752562941,non-propaganda,-14.0
752565283,non-propaganda,27.0
752535867,non-propaganda,-26.0
752609846,non-propaganda,-19.0
752610313,non-propaganda,-51.0
752612066,non-propaganda,29.0
752579883,non-propaganda,-25.0
752579962,non-propaganda,-26.0
752580664,non-propaganda,-32.0
752537626,non-propaganda,-55.0
752537699,non-propaganda,-36.0
752526209,non-propaganda,9.0
752470070,non-propaganda,-3.0
752617083,non-propaganda,10.0
752479657,non-propaganda,-45.0
752441446,non-propaganda,-12.0
752627289,non-propaganda,15.0
752627538,non-propaganda,20.0
752622596,non-propaganda,-41.0
752623713,non-propaganda,-5.0
752392733,non-propaganda,-8.0
752393300,non-propaganda,-18.0
752593677,non-propaganda,45.0
752418024,non-propaganda,-37.0
752488640,non-propaganda,-55.0
752618718,non-propaganda,-26.0
752612948,non-propaganda,24.0
752613022,non-propaganda,29.0
752571303,non-propaganda,54.0
752571754,non-propaganda,23.0
752572715,non-propaganda,-9.0
752530057,non-propaganda,-4.0
752595302,non-propaganda,-7.0
752458934,non-propaganda,-15.0
752445675,non-propaganda,60.0
752603093,non-propaganda,3.0
752450796,non-propaganda,-16.0
752451476,non-propaganda,-20.0
752383437,non-propaganda,-10.0
752631214,non-propaganda,-33.0
752541444,non-propaganda,-19.0
752407522,non-propaganda,-16.0
752499032,non-propaganda,30.0
752499311,non-propaganda,-7.0
752499453,non-propaganda,-14.0
752575581,non-propaganda,-12.0
752575701,non-propaganda,-5.0
752519253,non-propaganda,25.0
752375993,non-propaganda,7.0
752933739,non-propaganda,-16.0
752778033,non-propaganda,10.0
752778098,non-propaganda,28.0
752779183,non-propaganda,66.0
752726428,non-propaganda,-22.0
752727326,non-propaganda,6.0
752731870,non-propaganda,-17.0
752840969,non-propaganda,-9.0
752966575,non-propaganda,13.0
752944309,non-propaganda,-50.0
752945001,non-propaganda,4.0
752905463,non-propaganda,-8.0
752906271,non-propaganda,7.0
752893400,non-propaganda,-26.0
752689174,non-propaganda,-5.0
752870721,non-propaganda,29.0
752871762,non-propaganda,20.0
752941581,non-propaganda,19.0
752943036,non-propaganda,-30.0
752754170,non-propaganda,-20.0
752877745,non-propaganda,-17.0
752878081,non-propaganda,-13.0
752702298,non-propaganda,-27.0
752937365,non-propaganda,9.0
752858123,non-propaganda,-4.0
752858385,non-propaganda,11.0
752938750,non-propaganda,-15.0
752939213,non-propaganda,8.0
752783283,non-propaganda,-43.0
752672214,non-propaganda,-39.0
752675001,non-propaganda,30.0
752837203,non-propaganda,-4.0
752837942,non-propaganda,6.0
752885601,non-propaganda,-38.0
752886284,non-propaganda,1.0
752959901,non-propaganda,-1.0
752791827,non-propaganda,-18.0
752763203,non-propaganda,-7.0
752963711,non-propaganda,13.0
752964495,non-propaganda,-7.0
752948764,non-propaganda,-13.0
752770180,non-propaganda,19.0
752951009,non-propaganda,-49.0
752951568,non-propaganda,-19.0
752853218,non-propaganda,-29.0
752881805,non-propaganda,-18.0
752882692,non-propaganda,-20.0
752682462,non-propaganda,-8.0
752861132,non-propaganda,-15.0
752849109,non-propaganda,-18.0
752850241,non-propaganda,-14.0
752829120,non-propaganda,14.0
752813967,non-propaganda,-17.0
752815592,non-propaganda,-17.0
752844415,non-propaganda,-21.0
752844522,non-propaganda,-33.0
752916561,non-propaganda,-18.0
753184252,non-propaganda,4.0
753063113,non-propaganda,-28.0
753095418,non-propaganda,-51.0
753180648,non-propaganda,-15.0
753245900,non-propaganda,41.0
753203747,non-propaganda,34.0
753065414,non-propaganda,-11.0
753175754,non-propaganda,-116.0
753235547,non-propaganda,5.0
753223404,non-propaganda,-59.0
752978847,non-propaganda,-62.0
753213110,non-propaganda,-5.0
753213152,non-propaganda,-10.0
753213748,non-propaganda,8.0
753197446,non-propaganda,-35.0
753086003,non-propaganda,-69.0
753086277,non-propaganda,3.0
753086540,non-propaganda,21.0
753086591,non-propaganda,22.0
753087560,non-propaganda,-14.0
752997083,non-propaganda,-1.0
752998762,non-propaganda,-45.0
753100445,non-propaganda,-14.0
753044774,non-propaganda,-3.0
753044829,non-propaganda,-6.0
753080230,non-propaganda,14.0
753080590,non-propaganda,8.0
753220279,non-propaganda,-35.0
753077099,non-propaganda,29.0
753148784,non-propaganda,17.0
753149478,non-propaganda,-9.0
753150393,non-propaganda,-5.0
753133362,non-propaganda,-20.0
753012409,non-propaganda,-38.0
753207808,non-propaganda,-16.0
752994158,non-propaganda,-43.0
753119940,non-propaganda,-12.0
753138768,non-propaganda,-8.0
753188738,non-propaganda,17.0
753251042,non-propaganda,3.0
753237758,non-propaganda,20.0
753238686,non-propaganda,-42.0
753200686,non-propaganda,-4.0
753166462,non-propaganda,-26.0
753131850,non-propaganda,24.0
753194250,non-propaganda,-52.0
753194282,non-propaganda,33.0
753195122,non-propaganda,-10.0
753142718,non-propaganda,-40.0
753142976,non-propaganda,4.0
753225304,non-propaganda,-13.0
753226407,non-propaganda,-3.0
753074411,non-propaganda,8.0
752984143,non-propaganda,-9.0
753231616,non-propaganda,5.0
753216240,non-propaganda,-2.0
753216403,non-propaganda,-41.0
753253210,non-propaganda,-2.0
753157368,non-propaganda,4.0
753428068,non-propaganda,-17.0
753428201,non-propaganda,-5.0
753401775,non-propaganda,-1.0
753294610,non-propaganda,-11.0
753403844,non-propaganda,-44.0
753420322,non-propaganda,-27.0
753383258,non-propaganda,-43.0
753430493,non-propaganda,-22.0
753456477,non-propaganda,5.0
753379244,non-propaganda,-68.0
753328877,non-propaganda,-12.0
753311381,non-propaganda,-36.0
753438236,non-propaganda,-5.0
753438755,non-propaganda,-15.0
753368503,non-propaganda,22.0
753362370,non-propaganda,-25.0
753391927,non-propaganda,-69.0
753345037,non-propaganda,-23.0
753345472,non-propaganda,59.0
753280888,non-propaganda,-41.0
753305503,non-propaganda,13.0
753394416,non-propaganda,-38.0
753322250,non-propaganda,13.0
753323489,non-propaganda,11.0
753453068,non-propaganda,12.0
753431833,non-propaganda,-499.0
753414593,non-propaganda,-5.0
753395969,non-propaganda,-43.0
753422984,non-propaganda,2.0
753310042,non-propaganda,-23.0
753375701,non-propaganda,-30.0
753478035,non-propaganda,21.0
753478359,non-propaganda,-15.0
753624374,non-propaganda,20.0
753624605,non-propaganda,17.0
753588427,non-propaganda,-10.0
753522518,non-propaganda,22.0
753522728,non-propaganda,48.0
753523071,non-propaganda,20.0
753523479,non-propaganda,69.0
753613489,non-propaganda,-16.0
753576003,non-propaganda,-23.0
753576522,non-propaganda,-13.0
753605850,non-propaganda,-14.0
753563670,non-propaganda,-14.0
753567223,non-propaganda,-26.0
753492319,non-propaganda,-2.0
753583704,non-propaganda,-9.0
753537281,non-propaganda,-7.0
753537643,non-propaganda,-2.0
753621181,non-propaganda,-10.0
753602918,non-propaganda,-11.0
753629158,non-propaganda,10.0
753610029,non-propaganda,-59.0
753592324,non-propaganda,47.0
753503360,non-propaganda,20.0
753513282,non-propaganda,-4.0
753513402,non-propaganda,-6.0
753513489,non-propaganda,8.0
753541161,non-propaganda,-14.0
753608130,non-propaganda,-23.0
753620333,non-propaganda,-12.0
753497993,non-propaganda,-8.0
753552355,non-propaganda,-60.0
753707116,non-propaganda,-4.0
753813631,non-propaganda,-16.0
753801128,non-propaganda,-13.0
753801971,non-propaganda,-5.0
753856425,non-propaganda,-20.0
753712450,non-propaganda,41.0
753712680,non-propaganda,2.0
753712767,non-propaganda,-40.0
753713340,non-propaganda,12.0
753788955,non-propaganda,-25.0
753789094,non-propaganda,8.0
753841955,non-propaganda,-30.0
753656445,non-propaganda,-20.0
753657944,non-propaganda,-4.0
753823480,non-propaganda,-11.0
753823838,non-propaganda,-5.0
753825111,non-propaganda,-16.0
753877916,non-propaganda,-32.0
753865305,non-propaganda,1.0
753774810,non-propaganda,-23.0
753775278,non-propaganda,-5.0
753777351,non-propaganda,-21.0
753777784,non-propaganda,-8.0
753778397,non-propaganda,-20.0
753778562,non-propaganda,-13.0
753779252,non-propaganda,-28.0
753658727,non-propaganda,-13.0
753819380,non-propaganda,-33.0
753819627,non-propaganda,-16.0
753819971,non-propaganda,-6.0
753646189,non-propaganda,-13.0
753851531,non-propaganda,21.0
753637623,non-propaganda,-17.0
753870980,non-propaganda,-79.0
753871359,non-propaganda,-12.0
753788017,non-propaganda,-20.0
