,0,CARDINAL,DATE,GPE,LOC,MONEY,NORP,ORG,PERSON,WORK_OF_ART,ORDINAL,QUANTITY,TIME,FAC,LAW,PRODUCT,EVENT,PERCENT,LANGUAGE
0,,4.0,4.0,56.0,4.0,,20.0,11.0,27.0,1.0,,,2.0,1.0,,,,,
0,,1.0,2.0,9.0,,,3.0,7.0,2.0,,,,2.0,,,,,,
0,,4.0,12.0,5.0,,,13.0,10.0,9.0,,3.0,,,,,,,,
0,,2.0,6.0,25.0,,,12.0,3.0,6.0,,,,,,,,,,
0,,2.0,3.0,10.0,,,3.0,6.0,4.0,1.0,,,,,,,,,
0,,1.0,11.0,12.0,2.0,,1.0,15.0,21.0,2.0,3.0,,3.0,,,,,,
0,,3.0,2.0,9.0,4.0,,13.0,7.0,23.0,1.0,,,,,,,1.0,,
0,,2.0,5.0,34.0,1.0,,28.0,7.0,25.0,1.0,,,,,,,1.0,,
0,,,2.0,15.0,6.0,,4.0,7.0,2.0,,1.0,,1.0,,,,,,
0,,,4.0,9.0,1.0,,2.0,7.0,12.0,1.0,3.0,,,,,,,,1.0
0,,3.0,8.0,34.0,5.0,,5.0,9.0,5.0,,,,,,,,2.0,,
0,,1.0,8.0,12.0,,,2.0,6.0,8.0,1.0,,,,,1.0,8.0,,,
0,,,4.0,10.0,2.0,,11.0,13.0,7.0,,,,,,,,,,
0,,7.0,4.0,1.0,,,1.0,10.0,5.0,,,,,,,,,,
0,,1.0,9.0,22.0,7.0,5.0,2.0,18.0,6.0,3.0,1.0,,,,,,,4.0,
0,,7.0,14.0,21.0,,,1.0,17.0,18.0,3.0,2.0,,7.0,,6.0,,1.0,,
0,,2.0,3.0,26.0,1.0,1.0,7.0,15.0,10.0,,,,,,,1.0,,,
0,,3.0,9.0,16.0,,3.0,4.0,18.0,16.0,,1.0,,,,,,,,
0,,8.0,24.0,47.0,,,24.0,41.0,35.0,4.0,,,2.0,5.0,,2.0,3.0,1.0,
0,,,12.0,41.0,3.0,,10.0,14.0,38.0,2.0,,,,2.0,1.0,,1.0,,
0,,6.0,6.0,5.0,,,2.0,13.0,1.0,,1.0,,,,,2.0,,,
0,,7.0,21.0,34.0,4.0,1.0,7.0,12.0,9.0,1.0,2.0,,,,1.0,,1.0,10.0,
0,,13.0,8.0,4.0,,,1.0,11.0,33.0,,2.0,,4.0,,,,,,
0,,1.0,7.0,16.0,2.0,,6.0,16.0,12.0,2.0,1.0,,,,,,,,
0,,,8.0,9.0,,,1.0,14.0,9.0,,,,,,,,,,
0,,3.0,5.0,14.0,1.0,,4.0,4.0,5.0,1.0,,,,,,,4.0,,
0,,2.0,11.0,17.0,,,1.0,11.0,17.0,,,,,,1.0,,,,
0,,6.0,7.0,18.0,,,23.0,7.0,17.0,3.0,3.0,,,,,,6.0,1.0,
0,,6.0,2.0,8.0,1.0,2.0,3.0,6.0,2.0,,,,,,,,,,
0,,4.0,4.0,6.0,,,6.0,9.0,9.0,,,1.0,,,,,,,
0,,1.0,6.0,24.0,6.0,,11.0,14.0,11.0,1.0,,,,,,,,,
0,,7.0,6.0,14.0,,,4.0,8.0,4.0,,,1.0,,1.0,,,,,
0,,,5.0,21.0,5.0,,4.0,7.0,10.0,1.0,,,1.0,,,,,,
0,,,3.0,5.0,,,3.0,14.0,5.0,,1.0,,,,,,,,
0,,4.0,12.0,3.0,,,14.0,12.0,11.0,,,,,2.0,1.0,,,,
0,,4.0,4.0,11.0,1.0,,9.0,4.0,4.0,,,,,,,,,,
0,,10.0,3.0,6.0,,,2.0,5.0,3.0,,,1.0,,1.0,,,,,
0,,,7.0,21.0,,,1.0,8.0,8.0,1.0,,,,,1.0,,,,
0,,5.0,8.0,6.0,,,2.0,4.0,2.0,,,,,,,,,,
0,,7.0,5.0,16.0,1.0,5.0,6.0,11.0,2.0,,,1.0,,,,1.0,,,
0,,,5.0,25.0,,,5.0,8.0,13.0,,,,,1.0,,1.0,,,
0,,,5.0,8.0,,,4.0,11.0,15.0,,,,,,,1.0,,,
0,,1.0,3.0,7.0,1.0,,4.0,4.0,12.0,,,,,,,,,,
0,,2.0,2.0,2.0,,2.0,2.0,7.0,3.0,1.0,1.0,,,,,1.0,,,
0,,5.0,4.0,9.0,,5.0,1.0,21.0,7.0,,1.0,,,,,,,,
0,,11.0,18.0,13.0,2.0,1.0,2.0,8.0,42.0,,3.0,,4.0,,,4.0,,,
0,,2.0,9.0,31.0,3.0,,10.0,6.0,21.0,2.0,,,,,,,2.0,,
0,,2.0,5.0,23.0,,2.0,3.0,8.0,10.0,,,,,,,,,,
0,,5.0,6.0,19.0,3.0,,10.0,11.0,8.0,,,,,,,,,,
0,,2.0,5.0,3.0,8.0,,4.0,3.0,4.0,2.0,,2.0,,1.0,,,,,
0,,2.0,6.0,5.0,4.0,,2.0,4.0,5.0,,1.0,,,1.0,,,,,
0,,1.0,6.0,12.0,,,5.0,12.0,6.0,,,,,,,,,,
0,,,4.0,20.0,,,,11.0,2.0,,,,,,1.0,,1.0,,
0,,1.0,2.0,6.0,,,6.0,2.0,4.0,,,,,1.0,,1.0,,,
0,,3.0,5.0,10.0,,,3.0,5.0,8.0,,,,,,,,,,
0,,4.0,3.0,13.0,,,,10.0,13.0,,,,,,,,,,
0,,,6.0,12.0,1.0,,3.0,11.0,2.0,,,,,,,,,,
0,,,2.0,25.0,13.0,,3.0,10.0,7.0,,1.0,,,,,,,,
0,,3.0,9.0,11.0,1.0,,9.0,8.0,7.0,,1.0,,,2.0,,,,,
0,,4.0,6.0,23.0,,,7.0,13.0,13.0,1.0,,1.0,,,,,1.0,,
0,,2.0,5.0,20.0,2.0,,11.0,29.0,15.0,1.0,2.0,,,1.0,,1.0,1.0,2.0,
0,,9.0,7.0,11.0,1.0,,9.0,4.0,2.0,,2.0,,,,,,1.0,,
0,,3.0,3.0,17.0,2.0,,9.0,8.0,4.0,,1.0,,,,,,,,
0,,1.0,3.0,5.0,2.0,,2.0,9.0,11.0,,1.0,,,,,,,,
0,,1.0,6.0,4.0,,,5.0,21.0,4.0,1.0,,3.0,,1.0,,2.0,,,
0,,8.0,3.0,4.0,,,1.0,6.0,2.0,,,,1.0,,,,,,
0,,,5.0,16.0,1.0,,1.0,12.0,2.0,,,,,2.0,,1.0,,,
0,,,3.0,9.0,,,4.0,8.0,13.0,,,,,,,,,,
0,,2.0,3.0,18.0,,,9.0,7.0,8.0,,,,,,,,,,
0,,1.0,5.0,28.0,1.0,,1.0,6.0,7.0,,,,,1.0,1.0,,,,
0,,,1.0,2.0,,,7.0,8.0,13.0,,,,,,,2.0,,,
0,,6.0,15.0,39.0,1.0,,4.0,17.0,9.0,,,,,,,,,,
0,,3.0,3.0,12.0,,,5.0,10.0,2.0,,,,,,,,,,
0,,11.0,16.0,26.0,,1.0,13.0,17.0,21.0,2.0,,,,1.0,1.0,,,,
0,,2.0,2.0,6.0,,,4.0,7.0,9.0,,,,,2.0,,,,,
0,,,2.0,32.0,,,7.0,4.0,15.0,,,1.0,,,,,,1.0,
0,,1.0,,1.0,1.0,,3.0,,,,1.0,,,,,,,,
0,,,3.0,9.0,,1.0,4.0,8.0,4.0,,,,,,,,,,
0,,1.0,14.0,5.0,,,9.0,33.0,23.0,1.0,2.0,,,,,,,,
0,,2.0,6.0,18.0,1.0,1.0,3.0,16.0,10.0,,,,,,,,,,1.0
0,,7.0,2.0,2.0,,,7.0,5.0,9.0,1.0,,,1.0,,,,,,
0,,3.0,11.0,7.0,1.0,,4.0,16.0,5.0,,,,,2.0,1.0,1.0,1.0,2.0,
0,,2.0,9.0,9.0,2.0,5.0,6.0,10.0,33.0,4.0,,,1.0,,,,,,
0,,1.0,10.0,26.0,,,5.0,12.0,8.0,,,,,1.0,1.0,,,,
0,,2.0,5.0,27.0,1.0,,6.0,7.0,4.0,1.0,,,,1.0,1.0,,,,
0,,,4.0,33.0,,,10.0,14.0,9.0,2.0,,,,,,,,,
0,,4.0,5.0,25.0,5.0,,6.0,8.0,13.0,2.0,1.0,1.0,,1.0,,,1.0,,
0,,2.0,4.0,5.0,,,,14.0,2.0,,1.0,,,2.0,,1.0,,,
0,,4.0,6.0,4.0,,,3.0,3.0,5.0,1.0,,,,,,,1.0,,
0,,2.0,8.0,49.0,1.0,,17.0,19.0,29.0,1.0,,,,,1.0,2.0,,,
0,,,1.0,4.0,,,3.0,8.0,2.0,,,,,,,,,,
0,,4.0,12.0,101.0,2.0,2.0,18.0,43.0,35.0,3.0,1.0,,1.0,1.0,,,2.0,2.0,1.0
0,,2.0,3.0,8.0,,,1.0,8.0,8.0,1.0,,,,,,1.0,,,
0,,4.0,7.0,4.0,,,8.0,2.0,1.0,,,1.0,,,,,,,
0,,3.0,6.0,9.0,3.0,,6.0,3.0,7.0,1.0,1.0,,,,,,1.0,,
0,,,7.0,20.0,1.0,,5.0,2.0,1.0,,,,,,,,,2.0,
0,,10.0,11.0,17.0,,12.0,9.0,35.0,11.0,,,,,1.0,,1.0,,2.0,
0,,4.0,5.0,5.0,1.0,1.0,5.0,17.0,11.0,1.0,,,,1.0,,1.0,,,
0,,,,5.0,,,6.0,10.0,13.0,1.0,4.0,,,,,,,,
0,,,,4.0,,,1.0,14.0,14.0,1.0,,,,1.0,,,,,
0,,5.0,8.0,5.0,,,5.0,10.0,10.0,,,,2.0,,,,,,
0,,3.0,1.0,17.0,2.0,,7.0,7.0,5.0,,,,,,1.0,,,,
0,,18.0,20.0,37.0,1.0,,14.0,44.0,42.0,2.0,2.0,,,,,,1.0,,
0,,,4.0,20.0,,,5.0,8.0,20.0,1.0,1.0,,,,,,,,
0,,2.0,1.0,22.0,2.0,,8.0,17.0,14.0,,,,,1.0,,,,2.0,
0,,2.0,5.0,6.0,1.0,1.0,5.0,9.0,8.0,,,,,,,,,1.0,
0,,,1.0,10.0,,,2.0,4.0,3.0,,,,1.0,1.0,1.0,,,,
0,,2.0,7.0,2.0,,,,3.0,3.0,,,,,,,,,,
0,,,4.0,5.0,,,7.0,1.0,5.0,1.0,,,,,,,,,
0,,,6.0,13.0,3.0,,5.0,11.0,3.0,,,,,,,,,,
0,,2.0,4.0,11.0,2.0,,3.0,10.0,7.0,,2.0,2.0,,1.0,1.0,3.0,,,
0,,1.0,4.0,7.0,1.0,,4.0,8.0,4.0,,,,,,,,,,
0,,1.0,3.0,9.0,1.0,,9.0,3.0,5.0,1.0,,,,1.0,,,4.0,,
0,,1.0,2.0,7.0,,,4.0,10.0,5.0,,,,,,,1.0,,2.0,
0,,2.0,5.0,13.0,3.0,,6.0,5.0,10.0,1.0,,1.0,,,,,4.0,,
0,,,8.0,29.0,5.0,3.0,7.0,16.0,6.0,1.0,,,,1.0,,,1.0,,
0,,2.0,,18.0,,,12.0,24.0,9.0,,,,,,,,,,
0,,2.0,3.0,26.0,,,12.0,15.0,9.0,1.0,,,,,,,1.0,,
0,,,6.0,15.0,3.0,,5.0,9.0,4.0,1.0,,1.0,,2.0,,,,,
0,,1.0,9.0,5.0,,,5.0,16.0,3.0,,,,,,,,,,
0,,5.0,7.0,22.0,4.0,,4.0,5.0,6.0,,2.0,,,,,3.0,,,
0,,5.0,5.0,14.0,,,12.0,10.0,5.0,1.0,,,,,,,,,
0,,5.0,13.0,66.0,2.0,,14.0,28.0,23.0,1.0,1.0,,1.0,2.0,1.0,,,,
0,,1.0,10.0,9.0,2.0,,8.0,18.0,21.0,2.0,,,,,1.0,,1.0,,
0,,15.0,5.0,24.0,19.0,3.0,21.0,8.0,1.0,,3.0,1.0,4.0,3.0,,,,4.0,
0,,,4.0,12.0,,,4.0,2.0,5.0,2.0,,,,,1.0,,,,
0,,4.0,12.0,9.0,1.0,,15.0,9.0,18.0,1.0,,,,,,,1.0,,
0,,4.0,6.0,33.0,,,16.0,15.0,12.0,,1.0,,,,,1.0,,,
0,,2.0,3.0,17.0,,1.0,3.0,3.0,2.0,,1.0,,1.0,,,,1.0,,
0,,1.0,1.0,23.0,2.0,,13.0,10.0,21.0,2.0,,,,,1.0,,14.0,,
0,,2.0,1.0,7.0,1.0,,5.0,2.0,2.0,,,,,,,,,,
0,,2.0,9.0,42.0,2.0,1.0,7.0,16.0,18.0,1.0,,,,,,1.0,1.0,,
0,,1.0,4.0,13.0,,,2.0,8.0,3.0,,,,,1.0,1.0,,,,
0,,9.0,35.0,45.0,3.0,15.0,2.0,15.0,9.0,,2.0,,,,3.0,,,,
0,,6.0,7.0,42.0,2.0,2.0,19.0,17.0,11.0,1.0,,,,,,,1.0,,
0,,2.0,5.0,8.0,1.0,,4.0,10.0,4.0,1.0,,,,,,,,,
0,,2.0,1.0,2.0,,,1.0,1.0,6.0,,,,,,,,,,
0,,10.0,10.0,9.0,1.0,,3.0,9.0,10.0,2.0,1.0,,,,,2.0,1.0,,
0,,3.0,5.0,20.0,2.0,,4.0,9.0,10.0,1.0,,2.0,,2.0,,,,,
0,,2.0,4.0,9.0,2.0,,8.0,5.0,3.0,,2.0,,,,,1.0,,,
0,,,4.0,9.0,,,3.0,11.0,11.0,,,,,,,2.0,,,
0,,,3.0,2.0,,,2.0,9.0,7.0,,1.0,,1.0,,,,,,
0,,8.0,12.0,37.0,1.0,,17.0,25.0,4.0,,1.0,2.0,1.0,2.0,1.0,,,3.0,
0,,4.0,1.0,5.0,,,3.0,6.0,1.0,,,,1.0,,,,,,
0,,5.0,5.0,46.0,18.0,,24.0,15.0,17.0,,,,,1.0,,,,,
0,,5.0,2.0,6.0,3.0,,11.0,8.0,10.0,,,,,,,1.0,,,
0,,1.0,4.0,11.0,,,2.0,3.0,5.0,,,1.0,,3.0,,,,,
0,,5.0,9.0,14.0,,6.0,5.0,4.0,9.0,1.0,5.0,2.0,,,,,1.0,,
0,,,2.0,7.0,4.0,,7.0,5.0,3.0,,,,,1.0,,,,,
0,,1.0,3.0,14.0,2.0,,3.0,8.0,8.0,1.0,,,,,1.0,,,,
0,,,2.0,12.0,2.0,,7.0,14.0,10.0,,,,,,,,,,
0,,1.0,7.0,16.0,3.0,,7.0,16.0,8.0,,1.0,,,1.0,,,,,
0,,2.0,3.0,15.0,1.0,,8.0,7.0,4.0,,2.0,,1.0,,,,,,
0,,2.0,3.0,8.0,,,3.0,6.0,,,,,,,,,,,
0,,2.0,7.0,12.0,1.0,,14.0,6.0,1.0,,1.0,,,,,1.0,,,
0,,3.0,3.0,11.0,2.0,2.0,3.0,3.0,7.0,,,,,1.0,,,,2.0,
0,,3.0,5.0,16.0,3.0,,2.0,2.0,2.0,,,,,,,,,,
0,,10.0,18.0,15.0,3.0,2.0,5.0,18.0,31.0,,2.0,1.0,4.0,,,5.0,,,
0,,,5.0,19.0,,5.0,6.0,9.0,1.0,1.0,,,,,,,,,
0,,4.0,17.0,24.0,1.0,,22.0,29.0,18.0,1.0,1.0,,,,,,1.0,,
0,,2.0,9.0,11.0,3.0,,1.0,17.0,9.0,,,,,,,,,,
0,,1.0,1.0,16.0,3.0,,12.0,5.0,9.0,,,,,,,,,,
0,,,1.0,11.0,1.0,,4.0,14.0,5.0,,,,,,,,,,
0,,1.0,4.0,14.0,6.0,,7.0,6.0,11.0,,2.0,1.0,,,,,,,
0,,3.0,17.0,6.0,,,5.0,14.0,44.0,2.0,,,,,,,,,
0,,2.0,11.0,27.0,,,5.0,26.0,14.0,1.0,,,,,1.0,,4.0,,
0,,,7.0,7.0,8.0,,6.0,7.0,2.0,,2.0,1.0,1.0,,,,1.0,,
0,,4.0,5.0,22.0,5.0,,9.0,14.0,4.0,1.0,,,2.0,,,,,,2.0
0,,1.0,2.0,1.0,1.0,,3.0,6.0,3.0,,,,,,,,,,
0,,1.0,7.0,17.0,,,5.0,15.0,8.0,,,,,2.0,,1.0,,,
0,,4.0,5.0,5.0,1.0,,3.0,17.0,20.0,3.0,,,,1.0,,2.0,,,
0,,4.0,2.0,5.0,1.0,,6.0,1.0,11.0,,,4.0,,,,,,,
0,,3.0,5.0,14.0,3.0,1.0,14.0,9.0,14.0,1.0,,,,,,,,,
0,,1.0,4.0,6.0,,,6.0,18.0,14.0,2.0,,,1.0,,,,,,
0,,1.0,4.0,15.0,7.0,,2.0,3.0,1.0,,,,,,,,,,
0,,2.0,2.0,4.0,2.0,,,3.0,2.0,,,,,1.0,,,,,
0,,1.0,5.0,6.0,,,4.0,10.0,6.0,,,,,,,1.0,,,
0,,2.0,8.0,53.0,8.0,,6.0,29.0,26.0,1.0,1.0,,,2.0,1.0,,,,
0,,3.0,5.0,13.0,,,13.0,3.0,1.0,1.0,1.0,,,,,,1.0,,
0,,3.0,5.0,26.0,1.0,,7.0,9.0,9.0,,1.0,1.0,,1.0,,,,,
0,,1.0,9.0,10.0,4.0,,5.0,10.0,17.0,,,,1.0,1.0,,,2.0,,
0,,11.0,14.0,12.0,,,4.0,11.0,3.0,1.0,3.0,,,2.0,,,1.0,2.0,
0,,3.0,5.0,7.0,,1.0,2.0,2.0,2.0,,1.0,,,2.0,,,,,
0,,,3.0,36.0,1.0,1.0,15.0,29.0,17.0,,,,,1.0,,,,,
0,,4.0,16.0,54.0,6.0,1.0,17.0,27.0,32.0,2.0,,,,1.0,,,1.0,,
0,,1.0,1.0,17.0,,,18.0,5.0,12.0,,,,1.0,2.0,,,,,
0,,5.0,4.0,14.0,1.0,,2.0,7.0,,,,,,,,,,,
0,,8.0,21.0,78.0,5.0,,62.0,24.0,28.0,1.0,,,,,,1.0,2.0,,1.0
0,,3.0,3.0,7.0,,,1.0,1.0,5.0,,2.0,,2.0,,,1.0,,,
0,,4.0,14.0,53.0,,,15.0,33.0,21.0,2.0,,1.0,,1.0,,,2.0,,
0,,2.0,2.0,34.0,,1.0,7.0,4.0,5.0,,1.0,,,,,,,,
0,,3.0,5.0,15.0,1.0,,11.0,10.0,5.0,,,,,,,,,,
0,,5.0,2.0,15.0,,,7.0,6.0,3.0,,,,,,,,,,
0,,20.0,14.0,22.0,1.0,1.0,7.0,11.0,10.0,,1.0,,1.0,1.0,,1.0,,,
0,,2.0,11.0,41.0,3.0,,12.0,28.0,36.0,4.0,,,,,1.0,,,,
0,,2.0,5.0,16.0,1.0,,4.0,10.0,8.0,,,,,,,,1.0,,
0,,2.0,6.0,8.0,6.0,,12.0,21.0,7.0,,,,,2.0,1.0,,,,
0,,1.0,2.0,24.0,,,6.0,7.0,6.0,,,,,,1.0,,,,
0,,2.0,3.0,18.0,1.0,,3.0,5.0,14.0,,,,,,,,,,
0,,4.0,9.0,5.0,1.0,,2.0,9.0,17.0,1.0,1.0,,1.0,,,1.0,,,
0,,,16.0,23.0,1.0,,1.0,46.0,13.0,,,,,1.0,2.0,,,,
0,,5.0,8.0,4.0,,,3.0,3.0,15.0,,2.0,,,2.0,,,,,
0,,1.0,7.0,1.0,,,2.0,16.0,11.0,,,,,,2.0,,,,
0,,,3.0,39.0,1.0,,9.0,13.0,17.0,,1.0,,,1.0,1.0,,,,
0,,5.0,6.0,12.0,,2.0,5.0,8.0,3.0,1.0,,,,,,,1.0,,
0,,3.0,6.0,19.0,1.0,,8.0,8.0,4.0,,,,,,,,1.0,,
0,,,1.0,17.0,4.0,,5.0,4.0,11.0,,2.0,,,,,,,,
0,,7.0,13.0,12.0,2.0,,10.0,16.0,25.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,
0,,,3.0,10.0,,1.0,5.0,9.0,6.0,,,1.0,,,,,,,
0,,2.0,4.0,14.0,,,6.0,10.0,11.0,1.0,2.0,,,,,,2.0,,
0,,,3.0,2.0,,,10.0,4.0,4.0,,,,,,,,,,
0,,2.0,5.0,11.0,,,5.0,15.0,8.0,,1.0,,,1.0,,,,,
0,,12.0,13.0,50.0,2.0,,12.0,10.0,12.0,,,,,1.0,1.0,,,,
0,,3.0,4.0,14.0,2.0,,6.0,4.0,3.0,,,,,,,,,,
0,,8.0,4.0,37.0,,,6.0,6.0,3.0,1.0,,,,,,1.0,,,1.0
0,,2.0,6.0,10.0,1.0,,5.0,16.0,9.0,,1.0,,,,,,,,
0,,1.0,8.0,27.0,,,5.0,6.0,10.0,,,,,,1.0,,,,
0,,3.0,3.0,53.0,4.0,,17.0,4.0,17.0,,,,,,,,,,
0,,,4.0,14.0,,,2.0,8.0,6.0,,,,,,,,,,
0,,2.0,2.0,19.0,,,,5.0,14.0,,,,,,,,,,
0,,1.0,5.0,7.0,,,13.0,7.0,17.0,,2.0,,,1.0,,,,,
0,,4.0,4.0,4.0,1.0,,1.0,8.0,1.0,,,,1.0,,,,,,
0,,6.0,4.0,9.0,,,11.0,16.0,5.0,,1.0,,,1.0,1.0,,,,
0,,1.0,,22.0,7.0,,2.0,7.0,6.0,,,,,1.0,,,,,
0,,5.0,2.0,14.0,,,3.0,6.0,7.0,,,,1.0,2.0,,,,,
0,,4.0,2.0,12.0,3.0,,8.0,5.0,5.0,,,,,,,,,,
0,,4.0,8.0,23.0,2.0,,13.0,8.0,8.0,,1.0,,,1.0,,,,,
0,,7.0,9.0,4.0,,1.0,1.0,11.0,21.0,3.0,,,,1.0,,,,,
0,,2.0,5.0,39.0,2.0,,9.0,18.0,32.0,2.0,1.0,,,1.0,2.0,,,,
0,,1.0,5.0,6.0,,,2.0,21.0,18.0,,,,,,,4.0,,,
0,,6.0,13.0,23.0,3.0,,2.0,2.0,3.0,,2.0,,,,,,2.0,,
0,,13.0,17.0,35.0,,,9.0,16.0,21.0,3.0,4.0,1.0,4.0,2.0,,,13.0,,
0,,2.0,7.0,9.0,1.0,,4.0,7.0,4.0,,,,,,,1.0,,,
0,,1.0,4.0,25.0,,,16.0,10.0,2.0,1.0,,,,1.0,,,,,
0,,1.0,1.0,14.0,,,5.0,2.0,2.0,,,,1.0,,,,,,
0,,1.0,6.0,10.0,,,2.0,14.0,5.0,1.0,,,,1.0,,,,,
0,,,5.0,21.0,,,2.0,2.0,6.0,1.0,,,,,1.0,,,,
0,,2.0,2.0,6.0,,,6.0,4.0,2.0,,,,,,,,,,
0,,1.0,4.0,38.0,1.0,,10.0,18.0,25.0,,1.0,,1.0,,,,2.0,,
0,,1.0,10.0,26.0,,2.0,15.0,17.0,11.0,,2.0,,,2.0,,,1.0,,
0,,4.0,8.0,26.0,2.0,,6.0,13.0,19.0,,1.0,1.0,,,1.0,,1.0,,
0,,8.0,5.0,15.0,2.0,1.0,7.0,16.0,5.0,2.0,3.0,6.0,,6.0,,1.0,3.0,,
0,,5.0,8.0,9.0,,,8.0,14.0,11.0,,3.0,,,,,,1.0,,
0,,1.0,9.0,14.0,,,12.0,3.0,2.0,,,,,,,1.0,,,
0,,2.0,7.0,14.0,3.0,6.0,18.0,32.0,18.0,,3.0,,,3.0,,,,,
0,,1.0,7.0,15.0,,,3.0,11.0,7.0,,,,,,1.0,,1.0,,
0,,1.0,5.0,32.0,1.0,,7.0,10.0,11.0,2.0,,,,1.0,1.0,,2.0,,
0,,2.0,2.0,5.0,,,1.0,7.0,2.0,,,,1.0,1.0,,,,,
0,,1.0,4.0,10.0,,,5.0,10.0,6.0,,,,,,,,,,
0,,5.0,12.0,43.0,2.0,3.0,4.0,7.0,7.0,,1.0,,,,,,,3.0,
0,,8.0,14.0,6.0,,,3.0,18.0,37.0,2.0,1.0,,,,,,,1.0,
0,,2.0,2.0,27.0,,,5.0,9.0,4.0,,,,,,,2.0,,,
0,,1.0,8.0,32.0,,,7.0,6.0,10.0,,,,,,,,,,
0,,3.0,7.0,16.0,2.0,,1.0,11.0,12.0,,1.0,1.0,1.0,1.0,,,,,
0,,1.0,4.0,5.0,,,6.0,,6.0,,1.0,,,,,,2.0,,
0,,2.0,5.0,13.0,,,1.0,4.0,3.0,,,,,,,,,,
0,,,3.0,6.0,2.0,1.0,6.0,2.0,5.0,2.0,2.0,,,,,1.0,,,
0,,4.0,10.0,7.0,,1.0,4.0,16.0,29.0,1.0,2.0,,,,6.0,,,,
0,,11.0,4.0,6.0,,,3.0,4.0,4.0,,,,,,,,,,
0,,5.0,10.0,7.0,,,1.0,6.0,2.0,,,,,,,,,4.0,
0,,,7.0,4.0,,,2.0,3.0,12.0,2.0,,,,,,,,,
0,,2.0,4.0,20.0,3.0,,14.0,15.0,13.0,,,,,,,1.0,,,
0,,3.0,9.0,35.0,2.0,,7.0,32.0,6.0,,3.0,,,,,,,,
0,,,7.0,33.0,1.0,,7.0,9.0,8.0,,,,,,1.0,,,,
0,,6.0,7.0,17.0,,,10.0,12.0,8.0,1.0,1.0,,,,,,,7.0,
0,,6.0,1.0,5.0,,1.0,1.0,4.0,7.0,,,,,5.0,,,,,
0,,2.0,8.0,10.0,,,9.0,10.0,3.0,,,,,1.0,,,,,
0,,,6.0,42.0,,,6.0,12.0,10.0,1.0,,,,,,,1.0,,
0,,16.0,40.0,35.0,14.0,,23.0,24.0,15.0,3.0,4.0,2.0,,,2.0,1.0,,9.0,
0,,,3.0,23.0,1.0,,16.0,14.0,14.0,1.0,,,,,,,,,
0,,1.0,15.0,5.0,,,8.0,8.0,16.0,,4.0,,,1.0,,,,,
0,,1.0,6.0,23.0,,,8.0,13.0,2.0,1.0,1.0,,,,,1.0,1.0,,
0,,6.0,11.0,12.0,3.0,6.0,12.0,32.0,15.0,,,1.0,,3.0,,4.0,,,
0,,2.0,9.0,9.0,,1.0,7.0,5.0,13.0,,,,,,,,,,
0,,3.0,10.0,47.0,,,6.0,17.0,17.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,
0,,4.0,3.0,25.0,6.0,,13.0,17.0,4.0,,,,,,,,,,
0,,2.0,4.0,21.0,1.0,,7.0,8.0,2.0,1.0,,,,,,,,,
0,,,6.0,9.0,1.0,,5.0,,1.0,1.0,,1.0,,,,,,,
0,,1.0,5.0,35.0,,,17.0,15.0,9.0,,1.0,,,,,2.0,,,
0,,2.0,4.0,11.0,,,15.0,6.0,26.0,,1.0,,,1.0,,1.0,,2.0,
0,,7.0,13.0,8.0,,,12.0,15.0,16.0,8.0,2.0,,,1.0,1.0,1.0,1.0,,
0,,3.0,7.0,30.0,,,11.0,9.0,5.0,,,,,,,,,,
0,,2.0,5.0,8.0,1.0,,10.0,8.0,2.0,,1.0,,,,,,,,
0,,2.0,6.0,10.0,,6.0,2.0,20.0,2.0,,1.0,,,1.0,,1.0,,1.0,
0,,9.0,13.0,15.0,1.0,,2.0,7.0,17.0,2.0,2.0,,,,,,,,
0,,,3.0,7.0,,,1.0,9.0,2.0,,,,,,,1.0,,,
0,,1.0,8.0,10.0,,,2.0,11.0,3.0,,,,,,,,,,
0,,,3.0,26.0,2.0,,,3.0,7.0,1.0,,,,,1.0,,,,
0,,,3.0,16.0,,,7.0,11.0,3.0,,,,,,,1.0,,,
0,,1.0,2.0,9.0,1.0,,14.0,5.0,11.0,,,1.0,,,,,,,
0,,9.0,4.0,18.0,,,8.0,19.0,12.0,,1.0,,1.0,,,,1.0,,
0,,4.0,8.0,29.0,13.0,,9.0,11.0,15.0,1.0,2.0,1.0,,,1.0,,2.0,,
0,,7.0,3.0,6.0,,,2.0,4.0,1.0,,,,,,,,,,
0,,5.0,2.0,20.0,4.0,,24.0,4.0,20.0,,3.0,,,,,,,17.0,
0,,2.0,4.0,1.0,,,9.0,7.0,11.0,2.0,,,,,,,,,
0,,,1.0,1.0,,,5.0,2.0,,,,,,,1.0,,,,
0,,1.0,6.0,38.0,2.0,,5.0,6.0,11.0,1.0,,,,,,,,,
0,,1.0,2.0,7.0,,,1.0,15.0,8.0,,,,1.0,1.0,,,,,
0,,4.0,4.0,16.0,,,13.0,7.0,5.0,,,,,,,,1.0,,
0,,1.0,3.0,18.0,,,1.0,12.0,4.0,,,,,,,,,,
0,,,8.0,32.0,,,1.0,10.0,8.0,1.0,,,,1.0,,,1.0,,
0,,,6.0,18.0,1.0,2.0,3.0,5.0,9.0,,,,,,,1.0,1.0,,
